# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    4.905414414    0.839501844    0.839045731    0.963042982
    4.915423423    0.757398352    0.757020918    0.898294305
    4.925432432    0.682221084    0.681897558    0.851202537
    4.935441441    0.622521250    0.622235426    0.826672222
    4.945450450    0.580492220    0.580233467    0.826231829
    4.955459459    0.554799733    0.554560605    0.850031291
    4.965468468    0.542087138    0.541862054    0.897574704
    4.975477477    0.537595531    0.537380248    0.967684269
    4.985486486    0.536448829    0.536240191    1.058658544
    4.995495495    0.536032978    0.535828354    1.168555349
    5.005504505    0.536998298    0.536794950    1.293277694
    5.015513514    0.540954973    0.540749982    1.421731886
    5.025522523    0.547512549    0.547303268    1.533718064
    5.035531532    0.554189099    0.553973764    1.607991710
    5.045540541    0.558884747    0.558662729    1.637787560
    5.055549550    0.561464980    0.561236206    1.636510001
    5.065558559    0.562891914    0.562656088    1.625239504
    5.075567568    0.564088053    0.563844584    1.617680625
    5.085576577    0.566135704    0.565884144    1.615311066
    5.095585586    0.570812947    0.570553050    1.609724383
    5.105594595    0.580015443    0.579746632    1.588002141
    5.115603604    0.594769204    0.594490211    1.542446700
    5.125612613    0.614884710    0.614594177    1.478613058
    5.135621622    0.638939776    0.638637701    1.410660820
    5.145630631    0.664879944    0.664568494    1.350330069
    5.155639640    0.691812329    0.691494296    1.303384622
    5.165648649    0.721807994    0.721484026    1.272557441
    5.175657658    0.758987798    0.758655988    1.258691292
    5.185666667    0.805200354    0.804858573    1.258334680
    5.195675676    0.855226644    0.854874632    1.261133670
    5.205684685    0.895637101    0.895276493    1.252270608
    5.215693694    0.911157736    0.910790157    1.222562660
    5.225702703    0.896207620    0.895832926    1.177272382
    5.235711712    0.859135048    0.858751786    1.132468969
    5.245720721    0.813775718    0.813382498    1.103085525
    5.255729730    0.769909924    0.769505689    1.094119032
    5.265738739    0.731002901    0.730586916    1.098194092
    5.275747748    0.696604524    0.696176592    1.097837288
    5.285756757    0.665614063    0.665174157    1.073358336
    5.295765766    0.638463441    0.638010947    1.015565368
    5.305774775    0.617345919    0.616879589    0.932724521
    5.315783784    0.604856411    0.604375096    0.842856427
    5.325792793    0.602538660    0.602041886    0.761113876
    5.335801802    0.610393113    0.609881155    0.694640133
    5.345810811    0.627170431    0.626644131    0.644250228
    5.355819820    0.651149781    0.650610306    0.607791036
    5.365828829    0.680987706    0.680436458    0.582779807
    5.375837838    0.715668791    0.715107556    0.567717445
    5.385846847    0.753816500    0.753247111    0.562292129
    5.395855856    0.794209549    0.793632793    0.567217932
    5.405864865    0.837439935    0.836855108    0.584039931
    5.415873874    0.886719039    0.886124943    0.614826351
    5.425882883    0.947388001    0.946784042    0.661705333
    5.435891892    1.025473847    1.024860335    0.726079338
    5.445900901    1.125492831    1.124871016    0.807030842
    5.455909910    1.248302524    1.247675191    0.898732682
    5.465918919    1.390004105    1.389377518    0.988488528
    5.475927928    1.543666664    1.543055707    1.059456473
    5.485936937    1.704396691    1.703837628    1.099689061
    5.495945946    1.872318472    1.871895357    1.109832573
    5.505954955    2.047311598    2.047194633    1.100433106
