# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    3.233909910    1.473842878    1.473848279    2.682852914
    3.243918919    1.440246581    1.440249280    2.565868379
    3.253927928    1.437076204    1.437067541    2.496713144
    3.263936937    1.469258618    1.469237844    2.486371973
    3.273945946    1.530942146    1.530915367    2.515516629
    3.283954955    1.607448527    1.607425229    2.545195175
    3.293963964    1.680532893    1.680520623    2.540389878
    3.303972973    1.734402560    1.734404252    2.491608435
    3.313981982    1.758063767    1.758078788    2.410557312
    3.323990991    1.745605515    1.745630158    2.308700427
    3.334000000    1.695186600    1.695214923    2.184712336
    3.344009009    1.607994581    1.608021169    2.029727326
    3.354018018    1.492733084    1.492754844    1.844450462
    3.364027027    1.368059445    1.368075338    1.647239512
    3.374036036    1.254504089    1.254514160    1.462465186
    3.384045045    1.165651850    1.165656536    1.306620796
    3.394054054    1.106928265    1.106928158    1.185481927
    3.404063063    1.078643051    1.078639074    1.097835434
    3.414072072    1.078546154    1.078540064    1.039013363
    3.424081081    1.102726164    1.102721044    1.002402775
    3.434090090    1.146140608    1.146140402    0.980305333
    3.444099099    1.204617697    1.204625408    0.966259962
    3.454108108    1.277297613    1.277314448    0.958315843
    3.464117117    1.364899280    1.364927111    0.959267967
    3.474126126    1.463371109    1.463414891    0.972792785
    3.484135135    1.560256265    1.560320524    0.999415222
    3.494144144    1.639840221    1.639920114    1.034910456
    3.504153153    1.692633202    1.692710856    1.071374230
    3.514162162    1.719913609    1.719967856    1.101615037
    3.524171171    1.733281339    1.733301844    1.125379320
    3.534180180    1.750847243    1.750837083    1.151324862
    3.544189189    1.787613675    1.787579710    1.192041498
    3.554198198    1.845541525    1.845486413    1.257592404
    3.564207207    1.912497059    1.912420792    1.352210763
    3.574216216    1.970850902    1.970757481    1.473502808
    3.584225225    2.006880389    2.006780307    1.613679390
    3.594234234    2.015178542    2.015083013    1.764199759
    3.604243243    2.002436479    2.002349165    1.920591049
    3.614252252    1.987784533    1.987700502    2.078407161
    3.624261261    1.991916590    1.991830057    2.221152057
    3.634270270    2.020829168    2.020742474    2.317992315
    3.644279279    2.055944896    2.055872088    2.341701629
    3.654288288    2.059484859    2.059445035    2.288333757
    3.664297297    1.999652309    1.999653886    2.178166785
    3.674306306    1.878076958    1.878109103    2.045191722
    3.684315315    1.727601114    1.727643256    1.925041606
    3.694324324    1.585660739    1.585696030    1.844598061
    3.704333333    1.476211739    1.476231298    1.819109611
    3.714342342    1.409320381    1.409321076    1.856050776
    3.724351351    1.387285762    1.387267493    1.959687076
    3.734360360    1.409062707    1.409027393    2.132628231
    3.744369369    1.471190729    1.471142668    2.373258321
    3.754378378    1.565924467    1.565870471    2.669008721
    3.764387387    1.678257027    1.678204712    2.987538870
    3.774396396    1.784983232    1.784938518    3.272978404
    3.784405405    1.860721253    1.860687314    3.460993754
    3.794414414    1.892031075    1.892007857    3.517219270
    3.804423423    1.886289518    1.886274059    3.463026491
    3.814432432    1.863048195    1.863035985    3.350164887
    3.824441441    1.840886039    1.840870692    3.217661638
    3.834450450    1.832839310    1.832812653    3.079867288
    3.844459459    1.845124603    1.845080232    2.937808069
    3.854468468    1.875783882    1.875722463    2.789012897
    3.864477477    1.915712728    1.915645810    2.634108800
    3.874486486    1.951100285    1.951047885    2.480793866
    3.884495495    1.968630511    1.968609293    2.341430200
