# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    5.145630631    3.977705568    3.977617531    3.735394360
    5.155639640    3.824554675    3.824453477    3.649524891
    5.165648649    3.682845241    3.682747451    3.528123306
    5.175657658    3.586867568    3.586780904    3.372372516
    5.185666667    3.552229535    3.552155149    3.186277574
    5.195675676    3.579699281    3.579636191    2.981403386
    5.205684685    3.660190792    3.660139187    2.779745625
    5.215693694    3.775346801    3.775309562    2.605543339
    5.225702703    3.899564086    3.899545485    2.475318733
    5.235711712    4.008830412    4.008830268    2.394885801
    5.245720721    4.087737828    4.087745179    2.360932313
    5.255729730    4.124046081    4.124041846    2.362195519
    5.265738739    4.102102082    4.102070990    2.380326780
    5.275747748    4.011798815    4.011738206    2.394701611
    5.285756757    3.862559529    3.862476741    2.391899412
    5.295765766    3.685887500    3.685792283    2.372284953
    5.305774775    3.522880811    3.522781217    2.346917105
    5.315783784    3.404971630    3.404874728    2.328710845
    5.325792793    3.343140054    3.343054228    2.325997753
    5.335801802    3.329421254    3.329355786    2.341398379
    5.345810811    3.345611904    3.345573420    2.372854037
    5.355819820    3.372616911    3.372607140    2.412864285
    5.365828829    3.394622678    3.394639213    2.448162405
    5.375837838    3.400382624    3.400418778    2.463810702
    5.385846847    3.385841586    3.385886017    2.450743231
    5.395855856    3.353716113    3.353757566    2.411897098
    5.405864865    3.308581518    3.308615869    2.361103807
    5.415873874    3.254462464    3.254493407    2.313070398
    5.425882883    3.196236829    3.196269642    2.272519262
    5.435891892    3.139652028    3.139687899    2.233382739
    5.445900901    3.089098718    3.089134134    2.189366775
    5.455909910    3.046252562    3.046282058    2.143159647
    5.465918919    3.012619072    3.012637824    2.103482241
    5.475927928    2.992847229    2.992851043    2.076671805
    5.485936937    2.992898250    2.992882707    2.064198795
    5.495945946    3.017082744    3.017044927    2.066470915
    5.505954955    3.068146067    3.068086251    2.083561606
    5.515963964    3.146739933    3.146660713    2.109934878
    5.525972973    3.249573498    3.249479735    2.133223162
