# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    3.794414414    0.423093220    0.427737435    0.932880201
    3.804423423    0.413406818    0.418920732    0.954968719
    3.814432432    0.415530865    0.422152382    1.004247090
    3.824441441    0.429904815    0.437845768    1.082763243
    3.834450450    0.456546775    0.465778488    1.192609629
    3.844459459    0.494349777    0.504222404    1.333574523
    3.854468468    0.539544660    0.548340839    1.499307058
    3.864477477    0.584343624    0.589352109    1.674395741
    3.874486486    0.618446211    0.617339055    1.838615555
    3.884495495    0.634795375    0.627551780    1.980185850
    3.894504505    0.634225287    0.623207067    2.102911783
    3.904513514    0.622820367    0.610878723    2.212603344
    3.914522523    0.606539210    0.595531068    2.297840515
    3.924531532    0.589981375    0.580587647    2.329973926
    3.934540541    0.577532294    0.569669404    2.285305501
    3.944549550    0.573202647    0.566500080    2.169618346
    3.954558559    0.578925897    0.573126636    2.017572483
    3.964567568    0.592468804    0.587702696    1.866547233
    3.974576577    0.606709627    0.603556710    1.736143176
    3.984585586    0.612370069    0.611555589    1.630083437
    3.994594595    0.604012815    0.605790655    1.549438209
    4.004603604    0.584182288    0.587961589    1.500304807
    4.014612613    0.560971560    0.565649198    1.491571710
    4.024621622    0.542164069    0.546793914    1.530102149
    4.034630631    0.532127755    0.536335212    1.617878714
    4.044639640    0.532285443    0.536338904    1.749331328
    4.054648649    0.542018260    0.546677400    1.907868485
    4.064657658    0.558543845    0.564665110    2.065710198
    4.074666667    0.577245466    0.585034300    2.190863727
    4.084675676    0.593437418    0.601835382    2.254245088
    4.094684685    0.604254463    0.611560652    2.231810031
    4.104693694    0.609963976    0.615353529    2.115280886
    4.114702703    0.614758527    0.618807456    1.927300500
    4.124711712    0.625392284    0.629259456    1.712703139
    4.134720721    0.647927702    0.652528391    1.512227361
    4.144729730    0.685368822    0.691158473    1.348354162
    4.154738739    0.737446123    0.744520249    1.227812453
    4.164747748    0.801954580    0.810144784    1.148650268
    4.174756757    0.875408300    0.884205227    1.104687561
    4.184765766    0.950361919    0.958746447    1.087063417
    4.194774775    1.012214762    1.018836594    1.085460736
    4.204783784    1.043394747    1.047256020    1.091008282
    4.214792793    1.035444036    1.036506456    1.099224746
    4.224801802    0.996812432    0.995978151    1.110101046
    4.234810811    0.947136680    0.945646083    1.125550302
